baseline 1 hierarchy object estimate, 12.914814054768891
baseline 1 hierarchy self estimate, 18.45127345691679
baseline 1 distinction self estimate, 18.46124905944317
baseline 1 distinction object estimate, 18.66076110997102
postintervention 1 hierarchy object estimate, 6.829696513669406
postintervention 1 hierarchy self estimate, 14.191691178147142
postintervention 1 distinction self estimate, 17.44373760175113
postintervention 1 distinction object estimate, 21.55368584262488
postintervention 1 distinction object upper, 29.73367991426681
postintervention 1 hierarchy self upper, 19.199443646396226
postintervention 1 distinction self upper, 22.3317828396835
postintervention 1 distinction object lower, 13.094374900243952
postintervention 1 distinction self lower, 12.156668262763048
postintervention 1 hierarchy object lower, 4.774722393232528
postintervention 1 hierarchy object upper, 8.34598809768108
postintervention 1 hierarchy self lower, 8.54550014820893
